"timestamp","sample_index","cycle_id","cycle_second","total_cycle_time_s","down_time_s","pressure_hold_time_s","rise_time_s","cycle_phase","cycle_type","relief_event","System.active_mode","Press.target_pressure_bar_g","Press.target_chamber","Fluid.temperature_c","Node.N_CYL_CAP.pressure_bar_g","Node.N_CYL_ROD.pressure_bar_g","Node.N_TANK_SUCTION.pressure_bar_g","Node.N_TANK_RETURN.pressure_bar_g","Node.N_TANK_RELIEF.pressure_bar_g","Cell.PUMP_01.is_running","Cell.PUMP_01.rpm","Cell.PUMP_01.rated_rpm","Cell.V_DIR_PA.opening_percent","Cell.V_DIR_PB.opening_percent","Cell.V_DIR_AT.opening_percent","Cell.V_DIR_BT.opening_percent","Cell.V_RELIEF.opening_percent","Cell.V_RELIEF.set_pressure_bar_g","field_data_note","fault_class","severity_level","onset_type","fault_severity"
"2027-01-04 09:14:53","4494","310","1","15","6","2","7","downstroke","normal","no","downstroke","178.639","cap","41.52","177.755","7.507","0","0.0395","0","yes","1659","1800","71.796","0","0","70.707","0","250.789","normal_operation","normal","none","normal","0"
"2027-01-04 09:14:54","4495","310","2","15","6","2","7","downstroke","normal","no","downstroke","184.035","cap","41.481","183.602","8.571","0","0.0388","0.0011","yes","1701","1800","74.224","0","0","76.406","0","250.789","normal_operation","normal","none","normal","0"
"2027-01-04 09:14:55","4496","310","3","15","6","2","7","downstroke","normal","no","downstroke","188.986","cap","41.423","189.816","9.02","0","0.0343","0","yes","1729","1800","77.695","0","0","77.41","0","250.789","normal_operation","normal","none","normal","0"
"2027-01-04 09:14:56","4497","310","4","15","6","2","7","downstroke","normal","no","downstroke","194.768","cap","41.472","194.867","9.763","0","0.0018","0.0032","yes","1793","1800","82.406","0","0","80.808","0","250.789","normal_operation","normal","none","normal","0"
"2027-01-04 09:14:57","4498","310","5","15","6","2","7","downstroke","normal","no","downstroke","201.513","cap","41.431","199.904","9.652","0","0.0412","0","yes","1819","1800","87.102","0","0","85.998","0","250.789","normal_operation","normal","none","normal","0"
"2027-01-04 09:14:58","4499","310","6","15","6","2","7","pressure_hold","normal","no","pressure_hold","222.12","cap","41.473","222.651","7.784","0","0.0265","0","yes","1142","1800","0","0","0","0","0","250.789","normal_operation","normal","none","normal","0"
"2027-01-04 09:14:59","4500","310","7","15","6","2","7","pressure_hold","normal","no","pressure_hold","225.73","cap","41.415","225.528","8.315","0","0.0084","0","yes","1107","1800","0","0","0","0","0","250.789","normal_operation","normal","none","normal","0"
"2027-01-04 09:15:00","4501","310","8","15","6","2","7","upstroke","normal","no","upstroke","126.396","rod","41.459","15.058","126.32","0","0.0106","0.0029","yes","1407","1800","0","67.273","66.947","0","0","250.789","normal_operation","normal","none","normal","0"
"2027-01-04 09:15:01","4502","310","9","15","6","2","7","upstroke","normal","no","upstroke","128.328","rod","41.363","14.171","129.629","0","0.0081","0.0032","yes","1451","1800","0","68.866","68.763","0","0","250.789","normal_operation","normal","none","normal","0"
"2027-01-04 09:15:02","4503","310","10","15","6","2","7","upstroke","normal","no","upstroke","131.503","rod","41.428","13.273","131.385","0","0.0389","0.0042","yes","1484","1800","0","73.767","72.996","0","0","250.789","normal_operation","normal","none","normal","0"
"2027-01-04 09:15:03","4504","310","11","15","6","2","7","upstroke","normal","no","upstroke","133.211","rod","41.497","12.819","132.822","0","0.0212","0.0079","yes","1520","1800","0","76.005","77.015","0","0","250.789","normal_operation","normal","none","normal","0"
"2027-01-04 09:15:04","4505","310","12","15","6","2","7","upstroke","normal","no","upstroke","136.002","rod","41.472","12.436","135.874","0","0","0.0015","yes","1564","1800","0","80.673","79.792","0","0","250.789","normal_operation","normal","none","normal","0"
"2027-01-04 09:15:05","4506","310","13","15","6","2","7","upstroke","normal","no","upstroke","137.848","rod","41.527","11.445","138.022","0","0.0209","0","yes","1613","1800","0","81.713","82.297","0","0","250.789","normal_operation","normal","none","normal","0"
"2027-01-04 09:15:06","4507","310","14","15","6","2","7","upstroke","normal","no","upstroke","140.361","rod","41.48","11.348","140.819","0","0","0.0043","yes","1630","1800","0","85.87","86.184","0","0","250.789","normal_operation","normal","none","normal","0"
"2027-01-04 09:15:07","4508","311","0","13","6","1","6","downstroke","pump_wear","no","downstroke","174.61","cap","43.882","173.023","7.698","0","0.1579","0.0028","yes","1620","1800","66.396","0","0","67.486","0","250.244","pump_wear_severe_gradual_c01of10","pump_wear","severe","gradual","0"
"2027-01-04 09:15:08","4509","311","1","13","6","1","6","downstroke","pump_wear","no","downstroke","179.314","cap","43.874","176.708","8.591","0","0.1828","0","yes","1667","1800","70.26","0","0","70.373","0","250.244","pump_wear_severe_gradual_c01of10","pump_wear","severe","gradual","0.008"
"2027-01-04 09:15:09","4510","311","2","13","6","1","6","downstroke","pump_wear","no","downstroke","185.509","cap","43.781","183.501","8.947","0","0.1424","0","yes","1712","1800","74.63","0","0","74.457","0","250.244","pump_wear_severe_gradual_c01of10","pump_wear","severe","gradual","0.017"
"2027-01-04 09:15:10","4511","311","3","13","6","1","6","downstroke","pump_wear","no","downstroke","190.934","cap","43.78","191.699","9.147","0","0.1942","0.0095","yes","1747","1800","77.931","0","0","78.962","0","250.244","pump_wear_severe_gradual_c01of10","pump_wear","severe","gradual","0.025"
"2027-01-04 09:15:11","4512","311","4","13","6","1","6","downstroke","pump_wear","no","downstroke","196.712","cap","43.809","198.334","9.567","0","0.1479","0","yes","1799","1800","82.277","0","0","80.903","0","250.244","pump_wear_severe_gradual_c01of10","pump_wear","severe","gradual","0.033"
"2027-01-04 09:15:12","4513","311","5","13","6","1","6","downstroke","pump_wear","no","downstroke","201.365","cap","43.772","202.427","10.169","0","0.1573","0","yes","1831","1800","86.162","0","0","85.979","0","250.244","pump_wear_severe_gradual_c01of10","pump_wear","severe","gradual","0.042"
"2027-01-04 09:15:13","4514","311","6","13","6","1","6","pressure_hold","pump_wear","no","pressure_hold","227.411","cap","43.795","227.529","8.265","0","0.1426","0.0005","yes","1099","1800","0","0","0","0","0","250.244","pump_wear_severe_gradual_c01of10","pump_wear","severe","gradual","0.05"
"2027-01-04 09:15:14","4515","311","7","13","6","1","6","upstroke","pump_wear","no","upstroke","128.554","rod","43.898","13.9","128.548","0","0.1633","0","yes","1417","1800","0","67.854","66.654","0","0","250.244","pump_wear_severe_gradual_c01of10","pump_wear","severe","gradual","0.058"
"2027-01-04 09:15:15","4516","311","8","13","6","1","6","upstroke","pump_wear","no","upstroke","131.464","rod","43.838","14.172","133.617","0","0.1651","0.0034","yes","1478","1800","0","69.982","70.63","0","0","250.244","pump_wear_severe_gradual_c01of10","pump_wear","severe","gradual","0.067"
"2027-01-04 09:15:16","4517","311","9","13","6","1","6","upstroke","pump_wear","no","upstroke","134.148","rod","43.894","13.069","134.855","0","0.1688","0","yes","1505","1800","0","74.449","74.361","0","0","250.244","pump_wear_severe_gradual_c01of10","pump_wear","severe","gradual","0.075"
"2027-01-04 09:15:17","4518","311","10","13","6","1","6","upstroke","pump_wear","no","upstroke","136.219","rod","43.806","13.073","137.241","0","0.1103","0","yes","1552","1800","0","78.409","77.972","0","0","250.244","pump_wear_severe_gradual_c01of10","pump_wear","severe","gradual","0.083"
"2027-01-04 09:15:18","4519","311","11","13","6","1","6","upstroke","pump_wear","no","upstroke","137.814","rod","43.903","11.89","136.989","0","0.163","0.0014","yes","1596","1800","0","82.835","82.119","0","0","250.244","pump_wear_severe_gradual_c01of10","pump_wear","severe","gradual","0.092"
"2027-01-04 09:15:19","4520","311","12","13","6","1","6","upstroke","pump_wear","no","upstroke","141.473","rod","43.913","10.785","141.943","0","0.1535","0.0006","yes","1640","1800","0","85.776","86.156","0","0","250.244","pump_wear_severe_gradual_c01of10","pump_wear","severe","gradual","0.1"
"2027-01-04 09:15:20","4521","312","0","13","6","1","6","downstroke","pump_wear","no","downstroke","171.505","cap","40.41","173.109","8.091","0","0","0.0001","yes","1632","1800","66.595","0","0","67.67","0","249.565","pump_wear_severe_gradual_c02of10","pump_wear","severe","gradual","0.1"
"2027-01-04 09:15:21","4522","312","1","13","6","1","6","downstroke","pump_wear","no","downstroke","178.518","cap","40.462","180.177","8.306","0","0.0404","0","yes","1680","1800","69.613","0","0","70.52","0","249.565","pump_wear_severe_gradual_c02of10","pump_wear","severe","gradual","0.108"
"2027-01-04 09:15:22","4523","312","2","13","6","1","6","downstroke","pump_wear","no","downstroke","183.399","cap","40.41","184.581","8.854","0","0.0486","0","yes","1700","1800","74.925","0","0","72.19","0","249.565","pump_wear_severe_gradual_c02of10","pump_wear","severe","gradual","0.117"
"2027-01-04 09:15:23","4524","312","3","13","6","1","6","downstroke","pump_wear","no","downstroke","188.969","cap","40.455","189.347","9.025","0","0.0452","0","yes","1759","1800","78.18","0","0","77.499","0","249.565","pump_wear_severe_gradual_c02of10","pump_wear","severe","gradual","0.125"
"2027-01-04 09:15:24","4525","312","4","13","6","1","6","downstroke","pump_wear","no","downstroke","191.917","cap","40.333","192.016","9.669","0","0.009","0","yes","1792","1800","82.699","0","0","82.24","0","249.565","pump_wear_severe_gradual_c02of10","pump_wear","severe","gradual","0.133"
"2027-01-04 09:15:25","4526","312","5","13","6","1","6","downstroke","pump_wear","no","downstroke","196.903","cap","40.244","198.722","10.075","0","0.0244","0.0001","yes","1844","1800","87.972","0","0","86.106","0","249.565","pump_wear_severe_gradual_c02of10","pump_wear","severe","gradual","0.142"
"2027-01-04 09:15:26","4527","312","6","13","6","1","6","pressure_hold","pump_wear","no","pressure_hold","222.562","cap","40.379","222.37","7.576","0","0.0568","0","yes","1103","1800","0","0","0","0","0","249.565","pump_wear_severe_gradual_c02of10","pump_wear","severe","gradual","0.15"
"2027-01-04 09:15:27","4528","312","7","13","6","1","6","upstroke","pump_wear","no","upstroke","126.124","rod","40.371","14.54","126.023","0","0.0198","0","yes","1431","1800","0","68.188","68.267","0","0","249.565","pump_wear_severe_gradual_c02of10","pump_wear","severe","gradual","0.158"
"2027-01-04 09:15:28","4529","312","8","13","6","1","6","upstroke","pump_wear","no","upstroke","127.829","rod","40.389","13.328","127.506","0","0","0.0029","yes","1484","1800","0","69.677","70.738","0","0","249.565","pump_wear_severe_gradual_c02of10","pump_wear","severe","gradual","0.167"
"2027-01-04 09:15:29","4530","312","9","13","6","1","6","upstroke","pump_wear","no","upstroke","131.162","rod","40.342","12.942","130.239","0","0","0.0033","yes","1518","1800","0","73.482","75.455","0","0","249.565","pump_wear_severe_gradual_c02of10","pump_wear","severe","gradual","0.175"
"2027-01-04 09:15:30","4531","312","10","13","6","1","6","upstroke","pump_wear","no","upstroke","133.303","rod","40.345","12.126","133.359","0","0.025","0.0066","yes","1568","1800","0","78.118","79.277","0","0","249.565","pump_wear_severe_gradual_c02of10","pump_wear","severe","gradual","0.183"
"2027-01-04 09:15:31","4532","312","11","13","6","1","6","upstroke","pump_wear","no","upstroke","138.298","rod","40.412","11.7","137.548","0","0.0326","0.0019","yes","1606","1800","0","81.952","82.524","0","0","249.565","pump_wear_severe_gradual_c02of10","pump_wear","severe","gradual","0.192"
"2027-01-04 09:15:32","4533","312","12","13","6","1","6","upstroke","pump_wear","no","upstroke","140.465","rod","40.378","11.896","141.069","0","0","0.0058","yes","1632","1800","0","84.727","86.519","0","0","249.565","pump_wear_severe_gradual_c02of10","pump_wear","severe","gradual","0.2"
"2027-01-04 09:15:33","4534","313","0","15","7","2","6","downstroke","pump_wear","no","downstroke","175.329","cap","42.991","176.566","8.388","0","0","0.01","yes","1611","1800","65.51","0","0","67.067","0","249.412","pump_wear_severe_gradual_c03of10","pump_wear","severe","gradual","0.2"
"2027-01-04 09:15:34","4535","313","1","15","7","2","6","downstroke","pump_wear","no","downstroke","183.91","cap","43.013","182.757","9.737","0","0.0119","0.0032","yes","1657","1800","70.75","0","0","69.807","0","249.412","pump_wear_severe_gradual_c03of10","pump_wear","severe","gradual","0.207"
"2027-01-04 09:15:35","4536","313","2","15","7","2","6","downstroke","pump_wear","no","downstroke","184.232","cap","43.021","184.098","8.288","0","0.0365","0.0006","yes","1689","1800","73.841","0","0","73.318","0","249.412","pump_wear_severe_gradual_c03of10","pump_wear","severe","gradual","0.214"
"2027-01-04 09:15:36","4537","313","3","15","7","2","6","downstroke","pump_wear","no","downstroke","188.757","cap","43.066","189.211","8.866","0","0","0","yes","1723","1800","77.378","0","0","75.72","0","249.412","pump_wear_severe_gradual_c03of10","pump_wear","severe","gradual","0.221"
"2027-01-04 09:15:37","4538","313","4","15","7","2","6","downstroke","pump_wear","no","downstroke","195.78","cap","42.986","198.818","9.584","0","0.0136","0.0119","yes","1770","1800","79.94","0","0","79.471","0","249.412","pump_wear_severe_gradual_c03of10","pump_wear","severe","gradual","0.229"
"2027-01-04 09:15:38","4539","313","5","15","7","2","6","downstroke","pump_wear","no","downstroke","201.689","cap","42.918","201.072","10.11","0","0","0","yes","1809","1800","83.389","0","0","82.508","0","249.412","pump_wear_severe_gradual_c03of10","pump_wear","severe","gradual","0.236"
"2027-01-04 09:15:39","4540","313","6","15","7","2","6","downstroke","pump_wear","no","downstroke","204.03","cap","42.957","204.368","9.832","0","0.0305","0.0047","yes","1822","1800","85.562","0","0","85.785","0","249.412","pump_wear_severe_gradual_c03of10","pump_wear","severe","gradual","0.243"
"2027-01-04 09:15:40","4541","313","7","15","7","2","6","pressure_hold","pump_wear","no","pressure_hold","227.241","cap","43.002","225.91","8.144","0","0.0129","0","yes","1151","1800","0","0","0","0","0","249.412","pump_wear_severe_gradual_c03of10","pump_wear","severe","gradual","0.25"
"2027-01-04 09:15:41","4542","313","8","15","7","2","6","pressure_hold","pump_wear","no","pressure_hold","230.97","cap","43.01","229.729","8.071","0","0.0045","0","yes","1108","1800","0","0","0","0","0","249.412","pump_wear_severe_gradual_c03of10","pump_wear","severe","gradual","0.257"
"2027-01-04 09:15:42","4543","313","9","15","7","2","6","upstroke","pump_wear","no","upstroke","129.229","rod","43.016","15.288","128.473","0","0.0411","0","yes","1435","1800","0","68.061","67.524","0","0","249.412","pump_wear_severe_gradual_c03of10","pump_wear","severe","gradual","0.264"
"2027-01-04 09:15:43","4544","313","10","15","7","2","6","upstroke","pump_wear","no","upstroke","132.809","rod","43.015","13.92","131.67","0","0.0173","0","yes","1483","1800","0","70.412","69.527","0","0","249.412","pump_wear_severe_gradual_c03of10","pump_wear","severe","gradual","0.271"
"2027-01-04 09:15:44","4545","313","11","15","7","2","6","upstroke","pump_wear","no","upstroke","134.771","rod","42.934","13.26","136.235","0","0.0093","0.0053","yes","1499","1800","0","75.547","74.933","0","0","249.412","pump_wear_severe_gradual_c03of10","pump_wear","severe","gradual","0.279"
"2027-01-04 09:15:45","4546","313","12","15","7","2","6","upstroke","pump_wear","no","upstroke","137.951","rod","42.986","12.657","136.518","0","0.0291","0","yes","1569","1800","0","79.035","79.797","0","0","249.412","pump_wear_severe_gradual_c03of10","pump_wear","severe","gradual","0.286"
"2027-01-04 09:15:46","4547","313","13","15","7","2","6","upstroke","pump_wear","no","upstroke","140.555","rod","43.008","11.929","140.208","0","0","0","yes","1600","1800","0","83.504","80.948","0","0","249.412","pump_wear_severe_gradual_c03of10","pump_wear","severe","gradual","0.293"
"2027-01-04 09:15:47","4548","313","14","15","7","2","6","upstroke","pump_wear","no","upstroke","144.191","rod","43.079","11.582","144.387","0","0.0525","0.0047","yes","1638","1800","0","85.25","85.734","0","0","249.412","pump_wear_severe_gradual_c03of10","pump_wear","severe","gradual","0.3"
"2027-01-04 09:15:48","4549","314","0","17","8","2","7","downstroke","pump_wear","no","downstroke","174.895","cap","42.338","175.508","8.084","0","0.0355","0","yes","1625","1800","65.228","0","0","65.757","0","249.452","pump_wear_severe_gradual_c04of10","pump_wear","severe","gradual","0.3"
"2027-01-04 09:15:49","4550","314","1","17","8","2","7","downstroke","pump_wear","no","downstroke","176.792","cap","42.4","175.063","8.128","0","0.0184","0","yes","1670","1800","67.762","0","0","69.545","0","249.452","pump_wear_severe_gradual_c04of10","pump_wear","severe","gradual","0.306"
"2027-01-04 09:15:50","4551","314","2","17","8","2","7","downstroke","pump_wear","no","downstroke","181.448","cap","42.251","182.321","8.201","0","0.0122","0.0033","yes","1680","1800","69.942","0","0","74.035","0","249.452","pump_wear_severe_gradual_c04of10","pump_wear","severe","gradual","0.313"
"2027-01-04 09:15:51","4552","314","3","17","8","2","7","downstroke","pump_wear","no","downstroke","185.492","cap","42.286","185.546","9.027","0","0.0262","0","yes","1729","1800","72.901","0","0","74.266","0","249.452","pump_wear_severe_gradual_c04of10","pump_wear","severe","gradual","0.319"
"2027-01-04 09:15:52","4553","314","4","17","8","2","7","downstroke","pump_wear","no","downstroke","191.277","cap","42.314","192.282","8.454","0","0.0003","0","yes","1743","1800","77.647","0","0","76.474","0","249.452","pump_wear_severe_gradual_c04of10","pump_wear","severe","gradual","0.325"
"2027-01-04 09:15:53","4554","314","5","17","8","2","7","downstroke","pump_wear","no","downstroke","194.287","cap","42.402","190.882","9.261","0","0.0127","0.0011","yes","1779","1800","79.022","0","0","80.01","0","249.452","pump_wear_severe_gradual_c04of10","pump_wear","severe","gradual","0.331"
"2027-01-04 09:15:54","4555","314","6","17","8","2","7","downstroke","pump_wear","no","downstroke","196.402","cap","42.373","197.429","9.552","0","0.0172","0.0033","yes","1810","1800","83.074","0","0","83.868","0","249.452","pump_wear_severe_gradual_c04of10","pump_wear","severe","gradual","0.338"
"2027-01-04 09:15:55","4556","314","7","17","8","2","7","downstroke","pump_wear","no","downstroke","200.905","cap","42.308","200.709","9.717","0","0","0.0094","yes","1833","1800","86.09","0","0","85.885","0","249.452","pump_wear_severe_gradual_c04of10","pump_wear","severe","gradual","0.344"
"2027-01-04 09:15:56","4557","314","8","17","8","2","7","pressure_hold","pump_wear","no","pressure_hold","223.805","cap","42.316","224.274","8.271","0","0.014","0","yes","1163","1800","0","0","0","0","0","249.452","pump_wear_severe_gradual_c04of10","pump_wear","severe","gradual","0.35"
"2027-01-04 09:15:57","4558","314","9","17","8","2","7","pressure_hold","pump_wear","no","pressure_hold","229.489","cap","42.296","230.245","7.924","0","0","0","yes","1110","1800","0","0","0","0","0","249.452","pump_wear_severe_gradual_c04of10","pump_wear","severe","gradual","0.356"
"2027-01-04 09:15:58","4559","314","10","17","8","2","7","upstroke","pump_wear","no","upstroke","128.703","rod","42.382","15.062","129.448","0","0.0084","0.002","yes","1426","1800","0","65.685","67.23","0","0","249.452","pump_wear_severe_gradual_c04of10","pump_wear","severe","gradual","0.363"
"2027-01-04 09:15:59","4560","314","11","17","8","2","7","upstroke","pump_wear","no","upstroke","131.183","rod","42.417","13.814","129.88","0","0.0231","0","yes","1471","1800","0","68.516","69.225","0","0","249.452","pump_wear_severe_gradual_c04of10","pump_wear","severe","gradual","0.369"
"2027-01-04 09:16:00","4561","314","12","17","8","2","7","upstroke","pump_wear","no","upstroke","132.938","rod","42.372","12.984","134.032","0","0","0.0011","yes","1510","1800","0","73.412","73.522","0","0","249.452","pump_wear_severe_gradual_c04of10","pump_wear","severe","gradual","0.375"
"2027-01-04 09:16:01","4562","314","13","17","8","2","7","upstroke","pump_wear","no","upstroke","136.262","rod","42.326","13.478","136.465","0","0.0441","0.0084","yes","1556","1800","0","76.356","76.56","0","0","249.452","pump_wear_severe_gradual_c04of10","pump_wear","severe","gradual","0.381"
"2027-01-04 09:16:02","4563","314","14","17","8","2","7","upstroke","pump_wear","no","upstroke","136.637","rod","42.319","12.436","135.664","0","0.0136","0.0063","yes","1565","1800","0","77.898","79.491","0","0","249.452","pump_wear_severe_gradual_c04of10","pump_wear","severe","gradual","0.388"
"2027-01-04 09:16:03","4564","314","15","17","8","2","7","upstroke","pump_wear","no","upstroke","140.342","rod","42.372","11.721","140.856","0","0","0","yes","1610","1800","0","83.337","82.195","0","0","249.452","pump_wear_severe_gradual_c04of10","pump_wear","severe","gradual","0.394"
"2027-01-04 09:16:04","4565","314","16","17","8","2","7","upstroke","pump_wear","no","upstroke","142.244","rod","42.332","11.203","141.497","0","0.0375","0.0001","yes","1648","1800","0","87.257","85.399","0","0","249.452","pump_wear_severe_gradual_c04of10","pump_wear","severe","gradual","0.4"
"2027-01-04 09:16:05","4566","315","0","14","7","2","5","downstroke","pump_wear","no","downstroke","167.386","cap","40.985","171.289","7.917","0","0.01","0","yes","1649","1800","69.176","0","0","65.023","0","249.924","pump_wear_severe_gradual_c05of10","pump_wear","severe","gradual","0.4"
"2027-01-04 09:16:06","4567","315","1","14","7","2","5","downstroke","pump_wear","no","downstroke","173.252","cap","40.905","172.82","8.176","0","0.0163","0","yes","1681","1800","70.417","0","0","68.511","0","249.924","pump_wear_severe_gradual_c05of10","pump_wear","severe","gradual","0.408"
"2027-01-04 09:16:07","4568","315","2","14","7","2","5","downstroke","pump_wear","no","downstroke","176.852","cap","41.052","174.759","7.926","0","0.0656","0.0024","yes","1719","1800","71.433","0","0","72.092","0","249.924","pump_wear_severe_gradual_c05of10","pump_wear","severe","gradual","0.415"
"2027-01-04 09:16:08","4569","315","3","14","7","2","5","downstroke","pump_wear","no","downstroke","181.297","cap","40.96","181.841","8.478","0","0.0281","0.0008","yes","1744","1800","76.853","0","0","74.333","0","249.924","pump_wear_severe_gradual_c05of10","pump_wear","severe","gradual","0.423"
"2027-01-04 09:16:09","4570","315","4","14","7","2","5","downstroke","pump_wear","no","downstroke","185.029","cap","40.996","185.098","8.659","0","0.0402","0","yes","1803","1800","78.066","0","0","78.522","0","249.924","pump_wear_severe_gradual_c05of10","pump_wear","severe","gradual","0.431"
"2027-01-04 09:16:10","4571","315","5","14","7","2","5","downstroke","pump_wear","no","downstroke","189.48","cap","41.027","191.263","8.864","0","0.0509","0","yes","1821","1800","81.975","0","0","82.176","0","249.924","pump_wear_severe_gradual_c05of10","pump_wear","severe","gradual","0.438"
"2027-01-04 09:16:11","4572","315","6","14","7","2","5","downstroke","pump_wear","no","downstroke","192.619","cap","41.027","194","9.693","0","0.0265","0.0004","yes","1866","1800","86.601","0","0","86.089","0","249.924","pump_wear_severe_gradual_c05of10","pump_wear","severe","gradual","0.446"
"2027-01-04 09:16:12","4573","315","7","14","7","2","5","pressure_hold","pump_wear","no","pressure_hold","216.78","cap","41.005","217.345","8.197","0","0.0246","0.002","yes","1161","1800","0","0","0","0","0","249.924","pump_wear_severe_gradual_c05of10","pump_wear","severe","gradual","0.454"
"2027-01-04 09:16:13","4574","315","8","14","7","2","5","pressure_hold","pump_wear","no","pressure_hold","219.509","cap","41.048","219.143","7.72","0","0.0151","0.0002","yes","1119","1800","0","0","0","0","0","249.924","pump_wear_severe_gradual_c05of10","pump_wear","severe","gradual","0.462"
"2027-01-04 09:16:14","4575","315","9","14","7","2","5","upstroke","pump_wear","no","upstroke","123.32","rod","41.005","14.021","124.027","0","0.0214","0","yes","1447","1800","0","68.802","67.399","0","0","249.924","pump_wear_severe_gradual_c05of10","pump_wear","severe","gradual","0.469"
"2027-01-04 09:16:15","4576","315","10","14","7","2","5","upstroke","pump_wear","no","upstroke","127.323","rod","41.026","13.629","127.646","0","0.011","0.0018","yes","1502","1800","0","72.023","72.336","0","0","249.924","pump_wear_severe_gradual_c05of10","pump_wear","severe","gradual","0.477"
"2027-01-04 09:16:16","4577","315","11","14","7","2","5","upstroke","pump_wear","no","upstroke","129.153","rod","40.977","12.076","127.447","0","0.0375","0.0104","yes","1550","1800","0","75.403","74.779","0","0","249.924","pump_wear_severe_gradual_c05of10","pump_wear","severe","gradual","0.485"
"2027-01-04 09:16:17","4578","315","12","14","7","2","5","upstroke","pump_wear","no","upstroke","133.133","rod","41.089","12.07","131.925","0","0.0136","0.0013","yes","1594","1800","0","80.491","81.998","0","0","249.924","pump_wear_severe_gradual_c05of10","pump_wear","severe","gradual","0.492"
"2027-01-04 09:16:18","4579","315","13","14","7","2","5","upstroke","pump_wear","no","upstroke","136.306","rod","40.968","10.737","136.306","0","0","0.0063","yes","1659","1800","0","85.589","87.795","0","0","249.924","pump_wear_severe_gradual_c05of10","pump_wear","severe","gradual","0.5"
"2027-01-04 09:16:19","4580","316","0","14","6","1","7","downstroke","pump_wear","no","downstroke","175.097","cap","41.819","175.88","7.545","0","0.0033","0","yes","1647","1800","67.639","0","0","65.185","0","250.33","pump_wear_severe_gradual_c06of10","pump_wear","severe","gradual","0.5"
"2027-01-04 09:16:20","4581","316","1","14","6","1","7","downstroke","pump_wear","no","downstroke","179.337","cap","41.778","181.907","8.557","0","0.0073","0","yes","1678","1800","70.137","0","0","70.185","0","250.33","pump_wear_severe_gradual_c06of10","pump_wear","severe","gradual","0.508"
"2027-01-04 09:16:21","4582","316","2","14","6","1","7","downstroke","pump_wear","no","downstroke","185.797","cap","41.873","184.809","9.062","0","0","0","yes","1726","1800","75.542","0","0","74.895","0","250.33","pump_wear_severe_gradual_c06of10","pump_wear","severe","gradual","0.515"
"2027-01-04 09:16:22","4583","316","3","14","6","1","7","downstroke","pump_wear","no","downstroke","190.152","cap","41.859","192.501","8.648","0","0.0274","0","yes","1761","1800","78.719","0","0","78.441","0","250.33","pump_wear_severe_gradual_c06of10","pump_wear","severe","gradual","0.523"
"2027-01-04 09:16:23","4584","316","4","14","6","1","7","downstroke","pump_wear","no","downstroke","194.903","cap","41.816","195.509","9.083","0","0.005","0","yes","1816","1800","81.95","0","0","82.182","0","250.33","pump_wear_severe_gradual_c06of10","pump_wear","severe","gradual","0.531"
"2027-01-04 09:16:24","4585","316","5","14","6","1","7","downstroke","pump_wear","no","downstroke","201.027","cap","41.768","204.168","9.869","0","0.0227","0","yes","1856","1800","85.928","0","0","85.772","0","250.33","pump_wear_severe_gradual_c06of10","pump_wear","severe","gradual","0.538"
"2027-01-04 09:16:25","4586","316","6","14","6","1","7","pressure_hold","pump_wear","no","pressure_hold","227.007","cap","41.729","226.309","8.167","0","0.0233","0","yes","1113","1800","0","0","0","0","0","250.33","pump_wear_severe_gradual_c06of10","pump_wear","severe","gradual","0.546"
"2027-01-04 09:16:26","4587","316","7","14","6","1","7","upstroke","pump_wear","no","upstroke","126.216","rod","41.827","14.45","128.123","0","0.0237","0","yes","1429","1800","0","65.729","66.373","0","0","250.33","pump_wear_severe_gradual_c06of10","pump_wear","severe","gradual","0.554"
"2027-01-04 09:16:27","4588","316","8","14","6","1","7","upstroke","pump_wear","no","upstroke","129.13","rod","41.77","13.8","128.489","0","0.0343","0.0108","yes","1478","1800","0","69.444","70.223","0","0","250.33","pump_wear_severe_gradual_c06of10","pump_wear","severe","gradual","0.562"
"2027-01-04 09:16:28","4589","316","9","14","6","1","7","upstroke","pump_wear","no","upstroke","133.542","rod","41.833","13.524","133.379","0","0.0078","0","yes","1503","1800","0","72.957","72.803","0","0","250.33","pump_wear_severe_gradual_c06of10","pump_wear","severe","gradual","0.569"
"2027-01-04 09:16:29","4590","316","10","14","6","1","7","upstroke","pump_wear","no","upstroke","134.64","rod","41.774","11.965","135.632","0","0.0328","0","yes","1551","1800","0","76.029","75.78","0","0","250.33","pump_wear_severe_gradual_c06of10","pump_wear","severe","gradual","0.577"
"2027-01-04 09:16:30","4591","316","11","14","6","1","7","upstroke","pump_wear","no","upstroke","137.864","rod","41.848","12.34","137.92","0","0","0.0005","yes","1601","1800","0","79.746","78.651","0","0","250.33","pump_wear_severe_gradual_c06of10","pump_wear","severe","gradual","0.585"
"2027-01-04 09:16:31","4592","316","12","14","6","1","7","upstroke","pump_wear","no","upstroke","138.623","rod","41.804","11.045","137.849","0","0.0344","0.0038","yes","1625","1800","0","81.936","82.93","0","0","250.33","pump_wear_severe_gradual_c06of10","pump_wear","severe","gradual","0.592"
