"timestamp","cycle_id","cycle_second","total_cycle_time_s","down_time_s","pressure_hold_time_s","rise_time_s","cycle_phase","System.active_mode","Press.target_pressure_bar_g","Press.target_chamber","Fluid.temperature_c","Node.N_CYL_CAP.pressure_bar_g","Node.N_CYL_ROD.pressure_bar_g","Node.N_TANK_SUCTION.pressure_bar_g","Node.N_TANK_RETURN.pressure_bar_g","Cell.PUMP_01.is_running","Cell.PUMP_01.rpm","Cell.PUMP_01.rated_rpm","Cell.V_DIR_PA.opening_percent","Cell.V_DIR_PB.opening_percent","Cell.V_DIR_AT.opening_percent","Cell.V_DIR_BT.opening_percent","Cell.V_RELIEF.opening_percent","Cell.V_RELIEF.set_pressure_bar_g","input_note"
"2026-07-09 13:32:12","136","7","13","6","2","5","가압유지","pressure_hold","225","cap","40.36","225","8","0","0","yes","1100","1800","20","0","0","20","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:32:13","136","8","13","6","2","5","상승","upstroke","125","rod","40.362","8","125","0","0","yes","1404","1800","0","65","65","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:14","136","9","13","6","2","5","상승","upstroke","128.25","rod","40.364","8","128.25","0","0","yes","1454","1800","0","70","70","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:15","136","10","13","6","2","5","상승","upstroke","131.5","rod","40.365","8","131.5","0","0","yes","1504","1800","0","75","75","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:16","136","11","13","6","2","5","상승","upstroke","134.75","rod","40.366","8","134.75","0","0","yes","1554","1800","0","80","80","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:17","136","12","13","6","2","5","상승","upstroke","138","rod","40.368","8","138","0","0","yes","1604","1800","0","85","85","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:18","137","0","14","7","1","6","하강","downstroke","170.6","cap","40.36","170.6","8","0","0","yes","1605","1800","65","0","0","65","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:19","137","1","14","7","1","6","하강","downstroke","175.267","cap","40.362","175.267","8.167","0","0","yes","1638","1800","68.3","0","0","68.3","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:20","137","2","14","7","1","6","하강","downstroke","179.933","cap","40.363","179.933","8.333","0","0","yes","1672","1800","71.7","0","0","71.7","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:21","137","3","14","7","1","6","하강","downstroke","184.6","cap","40.364","184.6","8.5","0","0","yes","1705","1800","75","0","0","75","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:22","137","4","14","7","1","6","하강","downstroke","189.267","cap","40.366","189.267","8.667","0","0","yes","1738","1800","78.3","0","0","78.3","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:23","137","5","14","7","1","6","하강","downstroke","193.933","cap","40.368","193.933","8.833","0","0","yes","1772","1800","81.7","0","0","81.7","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:24","137","6","14","7","1","6","하강","downstroke","198.6","cap","40.369","198.6","9","0","0","yes","1805","1800","85","0","0","85","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:25","137","7","14","7","1","6","가압유지","pressure_hold","225.3","cap","40.37","225.3","8","0","0","yes","1108","1800","20","0","0","20","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:32:26","137","8","14","7","1","6","상승","upstroke","125.3","rod","40.372","8","125.3","0","0","yes","1408","1800","0","65","65","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:27","137","9","14","7","1","6","상승","upstroke","127.9","rod","40.374","8","127.9","0","0","yes","1448","1800","0","69","69","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:28","137","10","14","7","1","6","상승","upstroke","130.5","rod","40.375","8","130.5","0","0","yes","1488","1800","0","73","73","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:29","137","11","14","7","1","6","상승","upstroke","133.1","rod","40.376","8","133.1","0","0","yes","1528","1800","0","77","77","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:30","137","12","14","7","1","6","상승","upstroke","135.7","rod","40.378","8","135.7","0","0","yes","1568","1800","0","81","81","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:31","137","13","14","7","1","6","상승","upstroke","138.3","rod","40.38","8","138.3","0","0","yes","1608","1800","0","85","85","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:32","138","0","16","8","1","7","하강","downstroke","170.9","cap","40.37","170.9","8","0","0","yes","1610","1800","65","0","0","65","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:33","138","1","16","8","1","7","하강","downstroke","174.9","cap","40.372","174.9","8.143","0","0","yes","1639","1800","67.9","0","0","67.9","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:34","138","2","16","8","1","7","하강","downstroke","178.9","cap","40.373","178.9","8.286","0","0","yes","1667","1800","70.7","0","0","70.7","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:35","138","3","16","8","1","7","하강","downstroke","182.9","cap","40.374","182.9","8.429","0","0","yes","1696","1800","73.6","0","0","73.6","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:36","138","4","16","8","1","7","하강","downstroke","186.9","cap","40.376","186.9","8.571","0","0","yes","1724","1800","76.4","0","0","76.4","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:37","138","5","16","8","1","7","하강","downstroke","190.9","cap","40.378","190.9","8.714","0","0","yes","1753","1800","79.3","0","0","79.3","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:38","138","6","16","8","1","7","하강","downstroke","194.9","cap","40.379","194.9","8.857","0","0","yes","1781","1800","82.1","0","0","82.1","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:39","138","7","16","8","1","7","하강","downstroke","198.9","cap","40.38","198.9","9","0","0","yes","1810","1800","85","0","0","85","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:40","138","8","16","8","1","7","가압유지","pressure_hold","225.6","cap","40.382","225.6","8","0","0","yes","1116","1800","20","0","0","20","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:32:41","138","9","16","8","1","7","상승","upstroke","125.6","rod","40.384","8","125.6","0","0","yes","1412","1800","0","65","65","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:42","138","10","16","8","1","7","상승","upstroke","127.767","rod","40.385","8","127.767","0","0","yes","1445","1800","0","68.3","68.3","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:43","138","11","16","8","1","7","상승","upstroke","129.933","rod","40.386","8","129.933","0","0","yes","1479","1800","0","71.7","71.7","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:44","138","12","16","8","1","7","상승","upstroke","132.1","rod","40.388","8","132.1","0","0","yes","1512","1800","0","75","75","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:45","138","13","16","8","1","7","상승","upstroke","134.267","rod","40.39","8","134.267","0","0","yes","1545","1800","0","78.3","78.3","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:46","138","14","16","8","1","7","상승","upstroke","136.433","rod","40.391","8","136.433","0","0","yes","1579","1800","0","81.7","81.7","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:47","138","15","16","8","1","7","상승","upstroke","138.6","rod","40.392","8","138.6","0","0","yes","1612","1800","0","85","85","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:48","139","0","12","6","1","5","하강","downstroke","171.2","cap","40.38","171.2","8","0","0","yes","1615","1800","65","0","0","65","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:49","139","1","12","6","1","5","하강","downstroke","176.8","cap","40.382","176.8","8.2","0","0","yes","1655","1800","69","0","0","69","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:50","139","2","12","6","1","5","하강","downstroke","182.4","cap","40.383","182.4","8.4","0","0","yes","1695","1800","73","0","0","73","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:51","139","3","12","6","1","5","하강","downstroke","188","cap","40.384","188","8.6","0","0","yes","1735","1800","77","0","0","77","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:52","139","4","12","6","1","5","하강","downstroke","193.6","cap","40.386","193.6","8.8","0","0","yes","1775","1800","81","0","0","81","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:53","139","5","12","6","1","5","하강","downstroke","199.2","cap","40.388","199.2","9","0","0","yes","1815","1800","85","0","0","85","0","250","final_normal_downstroke_input"
"2026-07-09 13:32:54","139","6","12","6","1","5","가압유지","pressure_hold","225","cap","40.389","225","8","0","0","yes","1100","1800","20","0","0","20","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:32:55","139","7","12","6","1","5","상승","upstroke","125.9","rod","40.39","8","125.9","0","0","yes","1416","1800","0","65","65","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:56","139","8","12","6","1","5","상승","upstroke","129.15","rod","40.392","8","129.15","0","0","yes","1466","1800","0","70","70","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:57","139","9","12","6","1","5","상승","upstroke","132.4","rod","40.394","8","132.4","0","0","yes","1516","1800","0","75","75","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:58","139","10","12","6","1","5","상승","upstroke","135.65","rod","40.395","8","135.65","0","0","yes","1566","1800","0","80","80","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:32:59","139","11","12","6","1","5","상승","upstroke","138.9","rod","40.396","8","138.9","0","0","yes","1616","1800","0","85","85","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:00","140","0","15","7","2","6","하강","downstroke","170","cap","40.39","170","8","0","0","yes","1600","1800","65","0","0","65","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:01","140","1","15","7","2","6","하강","downstroke","174.667","cap","40.392","174.667","8.167","0","0","yes","1633","1800","68.3","0","0","68.3","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:02","140","2","15","7","2","6","하강","downstroke","179.333","cap","40.393","179.333","8.333","0","0","yes","1667","1800","71.7","0","0","71.7","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:03","140","3","15","7","2","6","하강","downstroke","184","cap","40.394","184","8.5","0","0","yes","1700","1800","75","0","0","75","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:04","140","4","15","7","2","6","하강","downstroke","188.667","cap","40.396","188.667","8.667","0","0","yes","1733","1800","78.3","0","0","78.3","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:05","140","5","15","7","2","6","하강","downstroke","193.333","cap","40.398","193.333","8.833","0","0","yes","1767","1800","81.7","0","0","81.7","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:06","140","6","15","7","2","6","하강","downstroke","198","cap","40.399","198","9","0","0","yes","1800","1800","85","0","0","85","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:07","140","7","15","7","2","6","가압유지","pressure_hold","215.3","cap","40.4","215.3","8","0","0","yes","1208","1800","28","0","0","28","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:33:08","140","8","15","7","2","6","가압유지","pressure_hold","225.3","cap","40.402","225.3","8","0","0","yes","1108","1800","20","0","0","20","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:33:09","140","9","15","7","2","6","상승","upstroke","125","rod","40.404","8","125","0","0","yes","1400","1800","0","65","65","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:10","140","10","15","7","2","6","상승","upstroke","127.6","rod","40.405","8","127.6","0","0","yes","1440","1800","0","69","69","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:11","140","11","15","7","2","6","상승","upstroke","130.2","rod","40.406","8","130.2","0","0","yes","1480","1800","0","73","73","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:12","140","12","15","7","2","6","상승","upstroke","132.8","rod","40.408","8","132.8","0","0","yes","1520","1800","0","77","77","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:13","140","13","15","7","2","6","상승","upstroke","135.4","rod","40.41","8","135.4","0","0","yes","1560","1800","0","81","81","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:14","140","14","15","7","2","6","상승","upstroke","138","rod","40.411","8","138","0","0","yes","1600","1800","0","85","85","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:15","141","0","16","8","1","7","하강","downstroke","170.3","cap","40.4","170.3","8","0","0","yes","1605","1800","65","0","0","65","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:16","141","1","16","8","1","7","하강","downstroke","174.3","cap","40.402","174.3","8.143","0","0","yes","1634","1800","67.9","0","0","67.9","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:17","141","2","16","8","1","7","하강","downstroke","178.3","cap","40.403","178.3","8.286","0","0","yes","1662","1800","70.7","0","0","70.7","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:18","141","3","16","8","1","7","하강","downstroke","182.3","cap","40.404","182.3","8.429","0","0","yes","1691","1800","73.6","0","0","73.6","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:19","141","4","16","8","1","7","하강","downstroke","186.3","cap","40.406","186.3","8.571","0","0","yes","1719","1800","76.4","0","0","76.4","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:20","141","5","16","8","1","7","하강","downstroke","190.3","cap","40.408","190.3","8.714","0","0","yes","1748","1800","79.3","0","0","79.3","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:21","141","6","16","8","1","7","하강","downstroke","194.3","cap","40.409","194.3","8.857","0","0","yes","1776","1800","82.1","0","0","82.1","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:22","141","7","16","8","1","7","하강","downstroke","198.3","cap","40.41","198.3","9","0","0","yes","1805","1800","85","0","0","85","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:23","141","8","16","8","1","7","가압유지","pressure_hold","225.6","cap","40.412","225.6","8","0","0","yes","1116","1800","20","0","0","20","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:33:24","141","9","16","8","1","7","상승","upstroke","125.3","rod","40.414","8","125.3","0","0","yes","1404","1800","0","65","65","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:25","141","10","16","8","1","7","상승","upstroke","127.467","rod","40.415","8","127.467","0","0","yes","1437","1800","0","68.3","68.3","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:26","141","11","16","8","1","7","상승","upstroke","129.633","rod","40.416","8","129.633","0","0","yes","1471","1800","0","71.7","71.7","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:27","141","12","16","8","1","7","상승","upstroke","131.8","rod","40.418","8","131.8","0","0","yes","1504","1800","0","75","75","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:28","141","13","16","8","1","7","상승","upstroke","133.967","rod","40.42","8","133.967","0","0","yes","1537","1800","0","78.3","78.3","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:29","141","14","16","8","1","7","상승","upstroke","136.133","rod","40.421","8","136.133","0","0","yes","1571","1800","0","81.7","81.7","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:30","141","15","16","8","1","7","상승","upstroke","138.3","rod","40.422","8","138.3","0","0","yes","1604","1800","0","85","85","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:31","142","0","12","6","1","5","하강","downstroke","170.6","cap","40.41","170.6","8","0","0","yes","1610","1800","65","0","0","65","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:32","142","1","12","6","1","5","하강","downstroke","176.2","cap","40.412","176.2","8.2","0","0","yes","1650","1800","69","0","0","69","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:33","142","2","12","6","1","5","하강","downstroke","181.8","cap","40.413","181.8","8.4","0","0","yes","1690","1800","73","0","0","73","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:34","142","3","12","6","1","5","하강","downstroke","187.4","cap","40.414","187.4","8.6","0","0","yes","1730","1800","77","0","0","77","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:35","142","4","12","6","1","5","하강","downstroke","193","cap","40.416","193","8.8","0","0","yes","1770","1800","81","0","0","81","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:36","142","5","12","6","1","5","하강","downstroke","198.6","cap","40.418","198.6","9","0","0","yes","1810","1800","85","0","0","85","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:37","142","6","12","6","1","5","가압유지","pressure_hold","225","cap","40.419","225","8","0","0","yes","1100","1800","20","0","0","20","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:33:38","142","7","12","6","1","5","상승","upstroke","125.6","rod","40.42","8","125.6","0","0","yes","1408","1800","0","65","65","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:39","142","8","12","6","1","5","상승","upstroke","128.85","rod","40.422","8","128.85","0","0","yes","1458","1800","0","70","70","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:40","142","9","12","6","1","5","상승","upstroke","132.1","rod","40.424","8","132.1","0","0","yes","1508","1800","0","75","75","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:41","142","10","12","6","1","5","상승","upstroke","135.35","rod","40.425","8","135.35","0","0","yes","1558","1800","0","80","80","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:42","142","11","12","6","1","5","상승","upstroke","138.6","rod","40.426","8","138.6","0","0","yes","1608","1800","0","85","85","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:43","143","0","14","7","1","6","하강","downstroke","170.9","cap","40.42","170.9","8","0","0","yes","1615","1800","65","0","0","65","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:44","143","1","14","7","1","6","하강","downstroke","175.567","cap","40.422","175.567","8.167","0","0","yes","1648","1800","68.3","0","0","68.3","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:45","143","2","14","7","1","6","하강","downstroke","180.233","cap","40.423","180.233","8.333","0","0","yes","1682","1800","71.7","0","0","71.7","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:46","143","3","14","7","1","6","하강","downstroke","184.9","cap","40.424","184.9","8.5","0","0","yes","1715","1800","75","0","0","75","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:47","143","4","14","7","1","6","하강","downstroke","189.567","cap","40.426","189.567","8.667","0","0","yes","1748","1800","78.3","0","0","78.3","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:48","143","5","14","7","1","6","하강","downstroke","194.233","cap","40.428","194.233","8.833","0","0","yes","1782","1800","81.7","0","0","81.7","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:49","143","6","14","7","1","6","하강","downstroke","198.9","cap","40.429","198.9","9","0","0","yes","1815","1800","85","0","0","85","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:50","143","7","14","7","1","6","가압유지","pressure_hold","225.3","cap","40.43","225.3","8","0","0","yes","1108","1800","20","0","0","20","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:33:51","143","8","14","7","1","6","상승","upstroke","125.9","rod","40.432","8","125.9","0","0","yes","1412","1800","0","65","65","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:52","143","9","14","7","1","6","상승","upstroke","128.5","rod","40.434","8","128.5","0","0","yes","1452","1800","0","69","69","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:53","143","10","14","7","1","6","상승","upstroke","131.1","rod","40.435","8","131.1","0","0","yes","1492","1800","0","73","73","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:54","143","11","14","7","1","6","상승","upstroke","133.7","rod","40.436","8","133.7","0","0","yes","1532","1800","0","77","77","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:55","143","12","14","7","1","6","상승","upstroke","136.3","rod","40.438","8","136.3","0","0","yes","1572","1800","0","81","81","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:56","143","13","14","7","1","6","상승","upstroke","138.9","rod","40.44","8","138.9","0","0","yes","1612","1800","0","85","85","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:33:57","144","0","17","8","2","7","하강","downstroke","171.2","cap","40.43","171.2","8","0","0","yes","1600","1800","65","0","0","65","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:58","144","1","17","8","2","7","하강","downstroke","175.2","cap","40.432","175.2","8.143","0","0","yes","1629","1800","67.9","0","0","67.9","0","250","final_normal_downstroke_input"
"2026-07-09 13:33:59","144","2","17","8","2","7","하강","downstroke","179.2","cap","40.433","179.2","8.286","0","0","yes","1657","1800","70.7","0","0","70.7","0","250","final_normal_downstroke_input"
"2026-07-09 13:34:00","144","3","17","8","2","7","하강","downstroke","183.2","cap","40.434","183.2","8.429","0","0","yes","1686","1800","73.6","0","0","73.6","0","250","final_normal_downstroke_input"
"2026-07-09 13:34:01","144","4","17","8","2","7","하강","downstroke","187.2","cap","40.436","187.2","8.571","0","0","yes","1714","1800","76.4","0","0","76.4","0","250","final_normal_downstroke_input"
"2026-07-09 13:34:02","144","5","17","8","2","7","하강","downstroke","191.2","cap","40.438","191.2","8.714","0","0","yes","1743","1800","79.3","0","0","79.3","0","250","final_normal_downstroke_input"
"2026-07-09 13:34:03","144","6","17","8","2","7","하강","downstroke","195.2","cap","40.439","195.2","8.857","0","0","yes","1771","1800","82.1","0","0","82.1","0","250","final_normal_downstroke_input"
"2026-07-09 13:34:04","144","7","17","8","2","7","하강","downstroke","199.2","cap","40.44","199.2","9","0","0","yes","1800","1800","85","0","0","85","0","250","final_normal_downstroke_input"
"2026-07-09 13:34:05","144","8","17","8","2","7","가압유지","pressure_hold","215.6","cap","40.442","215.6","8","0","0","yes","1216","1800","28","0","0","28","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:34:06","144","9","17","8","2","7","가압유지","pressure_hold","225.6","cap","40.444","225.6","8","0","0","yes","1116","1800","20","0","0","20","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:34:07","144","10","17","8","2","7","상승","upstroke","125","rod","40.445","8","125","0","0","yes","1416","1800","0","65","65","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:34:08","144","11","17","8","2","7","상승","upstroke","127.167","rod","40.446","8","127.167","0","0","yes","1449","1800","0","68.3","68.3","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:34:09","144","12","17","8","2","7","상승","upstroke","129.333","rod","40.448","8","129.333","0","0","yes","1483","1800","0","71.7","71.7","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:34:10","144","13","17","8","2","7","상승","upstroke","131.5","rod","40.45","8","131.5","0","0","yes","1516","1800","0","75","75","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:34:11","144","14","17","8","2","7","상승","upstroke","133.667","rod","40.451","8","133.667","0","0","yes","1549","1800","0","78.3","78.3","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:34:12","144","15","17","8","2","7","상승","upstroke","135.833","rod","40.452","8","135.833","0","0","yes","1583","1800","0","81.7","81.7","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:34:13","144","16","17","8","2","7","상승","upstroke","138","rod","40.454","8","138","0","0","yes","1616","1800","0","85","85","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:34:14","145","0","12","6","1","5","하강","downstroke","170","cap","40.44","170","8","0","0","yes","1605","1800","65","0","0","65","0","250","final_normal_downstroke_input"
"2026-07-09 13:34:15","145","1","12","6","1","5","하강","downstroke","175.6","cap","40.442","175.6","8.2","0","0","yes","1645","1800","69","0","0","69","0","250","final_normal_downstroke_input"
"2026-07-09 13:34:16","145","2","12","6","1","5","하강","downstroke","181.2","cap","40.443","181.2","8.4","0","0","yes","1685","1800","73","0","0","73","0","250","final_normal_downstroke_input"
"2026-07-09 13:34:17","145","3","12","6","1","5","하강","downstroke","186.8","cap","40.444","186.8","8.6","0","0","yes","1725","1800","77","0","0","77","0","250","final_normal_downstroke_input"
"2026-07-09 13:34:18","145","4","12","6","1","5","하강","downstroke","192.4","cap","40.446","192.4","8.8","0","0","yes","1765","1800","81","0","0","81","0","250","final_normal_downstroke_input"
"2026-07-09 13:34:19","145","5","12","6","1","5","하강","downstroke","198","cap","40.448","198","9","0","0","yes","1805","1800","85","0","0","85","0","250","final_normal_downstroke_input"
"2026-07-09 13:34:20","145","6","12","6","1","5","가압유지","pressure_hold","225","cap","40.449","225","8","0","0","yes","1100","1800","20","0","0","20","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:34:21","145","7","12","6","1","5","상승","upstroke","125.3","rod","40.45","8","125.3","0","0","yes","1400","1800","0","65","65","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:34:22","145","8","12","6","1","5","상승","upstroke","128.55","rod","40.452","8","128.55","0","0","yes","1450","1800","0","70","70","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:34:23","145","9","12","6","1","5","상승","upstroke","131.8","rod","40.454","8","131.8","0","0","yes","1500","1800","0","75","75","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:34:24","145","10","12","6","1","5","상승","upstroke","135.05","rod","40.455","8","135.05","0","0","yes","1550","1800","0","80","80","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:34:25","145","11","12","6","1","5","상승","upstroke","138.3","rod","40.456","8","138.3","0","0","yes","1600","1800","0","85","85","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:34:26","146","0","14","7","1","6","하강","downstroke","170.3","cap","40.45","170.3","8","0","0","yes","1610","1800","65","0","0","65","0","250","final_normal_downstroke_input"
"2026-07-09 13:34:27","146","1","14","7","1","6","하강","downstroke","174.967","cap","40.452","174.967","8.167","0","0","yes","1643","1800","68.3","0","0","68.3","0","250","final_normal_downstroke_input"
"2026-07-09 13:34:28","146","2","14","7","1","6","하강","downstroke","179.633","cap","40.453","179.633","8.333","0","0","yes","1677","1800","71.7","0","0","71.7","0","250","final_normal_downstroke_input"
"2026-07-09 13:34:29","146","3","14","7","1","6","하강","downstroke","184.3","cap","40.454","184.3","8.5","0","0","yes","1710","1800","75","0","0","75","0","250","final_normal_downstroke_input"
"2026-07-09 13:34:30","146","4","14","7","1","6","하강","downstroke","188.967","cap","40.456","188.967","8.667","0","0","yes","1743","1800","78.3","0","0","78.3","0","250","final_normal_downstroke_input"
"2026-07-09 13:34:31","146","5","14","7","1","6","하강","downstroke","193.633","cap","40.458","193.633","8.833","0","0","yes","1777","1800","81.7","0","0","81.7","0","250","final_normal_downstroke_input"
"2026-07-09 13:34:32","146","6","14","7","1","6","하강","downstroke","198.3","cap","40.459","198.3","9","0","0","yes","1810","1800","85","0","0","85","0","250","final_normal_downstroke_input"
"2026-07-09 13:34:33","146","7","14","7","1","6","가압유지","pressure_hold","225.3","cap","40.46","225.3","8","0","0","yes","1108","1800","20","0","0","20","0","250","final_normal_pressure_hold_input"
"2026-07-09 13:34:34","146","8","14","7","1","6","상승","upstroke","125.6","rod","40.462","8","125.6","0","0","yes","1404","1800","0","65","65","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:34:35","146","9","14","7","1","6","상승","upstroke","128.2","rod","40.464","8","128.2","0","0","yes","1444","1800","0","69","69","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:34:36","146","10","14","7","1","6","상승","upstroke","130.8","rod","40.465","8","130.8","0","0","yes","1484","1800","0","73","73","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:34:37","146","11","14","7","1","6","상승","upstroke","133.4","rod","40.466","8","133.4","0","0","yes","1524","1800","0","77","77","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:34:38","146","12","14","7","1","6","상승","upstroke","136","rod","40.468","8","136","0","0","yes","1564","1800","0","81","81","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:34:39","146","13","14","7","1","6","상승","upstroke","138.6","rod","40.47","8","138.6","0","0","yes","1604","1800","0","85","85","0","0","250","final_normal_upstroke_input"
"2026-07-09 13:34:40","147","0","16","8","1","7","하강","downstroke","170.6","cap","40.46","170.6","8","0","0","yes","1615","1800","65","0","0","65","0","250","final_normal_downstroke_input"
